element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
4,0,1,1.0,1.3,2.5,1.35,9.5,2.5,0.7,1.7,1.0,1.3,2.5,2.5,1.35,9.5,2,1,0.3,3.3,0.3,3.3,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3,9
3,0,1,1.0,0.1,0.4,0.1,0.0,3.0,0.3,1.3,1.0,0.1,3.0,0.4,0.1,0.0,2,1,0.3,3.3,0.3,3.3,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3,3
2,1,0,0.7,6.57,16.0,34.47,15.0,12.67,0.7,1.7,0.67,6.57,12.67,16.0,34.47,15.0,2,1,0.3,3.3,0.3,3.3,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3,7
3,0,1,2.0,5.7,5.1,26.1,25.5,6.5,1.3,2.3,2.0,5.7,6.5,5.1,26.1,25.5,2,1,0.3,3.3,0.3,3.3,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3,6
3,0,1,1.3,2.37,5.2,9.87,9.0,4.0,1.3,2.3,1.33,2.37,4.0,5.2,9.87,9.0,2,1,0.3,3.3,0.3,3.3,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3,3
2,1,0,1.0,1.1,10.8,0.5,0.0,12.0,0.3,1.3,1.0,1.1,12.0,10.8,0.5,0.0,2,1,0.3,3.3,0.3,3.3,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3,5
3,0,1,1.5,3.55,9.7,21.1,4.5,9.0,1.0,2.0,1.5,3.55,9.0,9.7,21.1,4.5,2,1,0.3,3.3,0.3,3.3,39.0,30.0,39.0,30.0,44.7,18.9,44.7,18.9,168.2,96.0,168.2,96.0,114.5,54.6,114.5,54.6,165.3,38.0,165.3,38.0,131.3,114.3,131.3,114.3,3
3,0,1,5.0,5.6,25.3,21.35,9.0,21.0,3.3,2.8,5.0,5.6,21.0,25.3,21.35,9.0,4,0,2.0,0.3,2.0,0.3,16.0,8.3,16.0,8.3,27.0,20.5,27.0,20.5,65.4,105.5,65.4,105.5,87.4,68.4,87.4,68.4,117.0,30.3,117.0,30.3,58.7,77.7,58.7,77.7,1
2,1,0,7.5,4.95,25.0,5.75,19.0,29.5,5.0,4.5,7.5,4.95,29.5,25.0,5.75,19.0,4,0,2.0,0.3,2.0,0.3,16.0,8.3,16.0,8.3,27.0,20.5,27.0,20.5,65.4,105.5,65.4,105.5,87.4,68.4,87.4,68.4,117.0,30.3,117.0,30.3,58.7,77.7,58.7,77.7,0
2,1,0,1.0,1.75,9.1,8.5,0.0,6.5,0.7,0.2,1.0,1.75,6.5,9.1,8.5,0.0,4,0,2.0,0.3,2.0,0.3,16.0,8.3,16.0,8.3,27.0,20.5,27.0,20.5,65.4,105.5,65.4,105.5,87.4,68.4,87.4,68.4,117.0,30.3,117.0,30.3,58.7,77.7,58.7,77.7,0
