element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,6.3,11.33,39.4,46.17,28.0,27.67,6.3,5.8,6.33,11.33,27.67,39.4,46.17,28.0,4,1,2.0,1.0,2.0,1.0,19.0,16.0,19.0,16.0,29.2,22.4,29.2,22.4,87.3,128.7,87.3,128.7,101.9,72.3,101.9,72.3,105.3,22.3,105.3,22.3,73.3,96.7,73.3,96.7,2
2,1,0,7.3,9.37,45.4,28.07,20.33,27.67,7.3,7.3,7.33,9.37,27.67,45.4,28.07,20.33,2,1,1.7,2.0,1.7,2.0,29.0,6.7,29.0,6.7,47.8,17.6,47.8,17.6,172.5,123.9,172.5,123.9,162.5,30.2,162.5,30.2,144.7,21.3,144.7,21.3,115.7,64.3,115.7,64.3,1
3,0,1,8.7,10.83,46.87,23.77,37.33,27.67,8.7,8.2,8.67,10.83,27.67,46.87,23.77,37.33,4,1,2.0,1.0,2.0,1.0,19.0,16.0,19.0,16.0,29.2,22.4,29.2,22.4,87.3,128.7,87.3,128.7,101.9,72.3,101.9,72.3,105.3,22.3,105.3,22.3,73.3,96.7,73.3,96.7,3
3,0,1,8.3,10.3,40.07,21.03,42.0,22.33,8.3,8.3,8.33,10.3,22.33,40.07,21.03,42.0,4,0,1.3,1.3,1.3,1.3,21.0,20.0,21.0,20.0,38.6,25.9,38.6,25.9,109.0,159.3,109.0,159.3,138.9,48.8,138.9,48.8,138.3,50.7,138.3,50.7,90.3,97.3,90.3,97.3,8
3,0,1,5.3,9.53,23.0,48.77,23.33,19.0,5.3,6.3,5.33,9.53,19.0,23.0,48.77,23.33,4,0,1.7,1.0,1.7,1.0,21.3,7.3,21.3,7.3,24.3,13.7,24.3,13.7,91.7,97.7,91.7,97.7,71.1,24.3,71.1,24.3,80.0,15.7,80.0,15.7,72.0,64.0,72.0,64.0,5
3,0,1,8.7,9.73,47.47,15.5,34.33,33.33,8.7,9.7,8.67,9.73,33.33,47.47,15.5,34.33,4,0,1.7,1.0,1.7,1.0,21.3,7.3,21.3,7.3,24.3,13.7,24.3,13.7,91.7,97.7,91.7,97.7,71.1,24.3,71.1,24.3,80.0,15.7,80.0,15.7,72.0,64.0,72.0,64.0,1
4,0,1,4.7,12.07,27.47,55.73,37.67,21.67,4.7,5.7,4.67,12.07,21.67,27.47,55.73,37.67,4,0,1.7,1.0,1.7,1.0,21.3,7.3,21.3,7.3,24.3,13.7,24.3,13.7,91.7,97.7,91.7,97.7,71.1,24.3,71.1,24.3,80.0,15.7,80.0,15.7,72.0,64.0,72.0,64.0,14
3,0,1,7.7,10.33,33.47,27.6,42.0,24.33,7.7,7.7,7.67,10.33,24.33,33.47,27.6,42.0,2,0,0.5,3.0,0.5,3.0,35.5,31.0,35.5,31.0,46.3,20.4,46.3,20.4,152.8,113.6,152.8,113.6,176.8,26.4,176.8,26.4,134.0,64.0,134.0,64.0,139.0,125.5,139.0,125.5,2
3,0,1,5.3,11.13,36.13,48.6,27.0,20.33,5.3,5.3,5.33,11.13,20.33,36.13,48.6,27.0,3,1,2.0,1.0,2.0,1.0,16.7,13.7,16.7,13.7,30.8,17.6,30.8,17.6,86.9,107.6,86.9,107.6,115.5,42.3,115.5,42.3,106.3,26.3,106.3,26.3,70.3,79.0,70.3,79.0,2
3,0,1,7.0,12.97,38.47,46.57,44.67,26.0,7.0,7.0,7.0,12.97,26.0,38.47,46.57,44.67,5,1,2.0,0.3,2.0,0.3,10.3,11.7,10.3,11.7,12.3,10.3,12.3,10.3,42.3,81.9,42.3,81.9,47.7,8.5,47.7,8.5,35.0,12.3,35.0,12.3,34.3,75.3,34.3,75.3,4
