web_name,opponent_6,predicted_points_6,opponent_7,predicted_points_7,opponent_8,predicted_points_8,opponent_9,predicted_points_9,opponent_10,predicted_points_10,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Doku,NFO,6.18,WOL,7.99,ARS,5.16,BHA,5.54,MUN,6.52,6.28,5.5,3.7,678,100.0,0.0,248875,0,0,0,0,0,3,4.7,4.7,9,Jérémy,False,0,0,65,248875.jpg,Doku,1.2,False,0.0,a,13,43,11,119699,107577,11339,7511,0.6,1.7,164,1,0,0,2,0,0,0,0,0,0,2,47,61.0,41.7,60.0,16.3,2,0.09,0.64,0.73,2.37,158,55,137,88,83,50,120,65,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.4,1.3,1.1,50,28,79,38,20,12,151,50,1.1,0.0,19,0,1,89.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,23.5,30.5,20.85,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,0,1.2,2.0,1.2,2.0,29.0,44.3,148.8,142.4,152.4,114.8,17.2,21.7,140.4,44.7,31.4,94.6,29.0,44.3,148.8,142.4,152.4,114.8,17.2,21.7,140.4,44.7,31.4,94.6,6.52
Saka,TOT,6.22,BOU,5.37,MCI,6.37,CHE,6.52,SHU,4.97,5.89,6.2,6.0,19,100.0,0.0,223340,0,0,2,-2,1,3,6.5,6.5,6,Bukayo,True,0,0,87,223340.jpg,Saka,64.9,False,0.0,a,1,3,31,1018877,81254,500951,70472,0.7,3.6,448,2,2,2,4,0,0,0,1,0,0,4,120,174.4,234.1,170.0,57.8,5,2.16,1.74,3.9,3.77,11,4,2,2,15,9,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.43,0.0,0.35,0.78,0.76,0.8,7,5,21,12,13,7,2,1,1.0,0.4,9,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,448.0,90.0,0.0,0.0,5.0,1.0,11.56,24.0,34.88,46.82,34.0,6.2,11.56,24.0,34.88,46.82,34.0,2,17,1,1.0,1.8,1.0,1.8,26.4,53.8,146.3,192.4,199.2,110.2,18.0,22.7,116.3,71.6,39.0,95.8,26.4,53.8,146.3,192.4,199.2,110.2,18.0,22.7,116.3,71.6,39.0,95.8,4.97
Salah,WHU,5.61,TOT,4.55,BHA,5.79,EVE,6.09,NFO,7.16,5.84,6.6,7.7,308,100.0,0.0,118748,0,0,0,0,0,3,8.2,8.2,10,Mohamed,True,0,0,125,118748.jpg,Salah,28.2,False,0.0,a,11,14,33,738404,236255,731903,18461,0.6,2.6,431,2,4,1,4,0,0,1,0,0,0,2,110,176.0,158.6,241.0,57.6,5,2.73,2.08,4.81,5.57,9,3,16,12,3,1,4,3,0.0,0.0,0.0,0.0,2.0,0.0,0.57,0.0,0.43,1.0,1.16,0.84,3,1,7,4,9,5,12,6,1.04,0.21,20,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,431.0,86.0,0.0,0.0,5.0,1.0,11.52,22.0,35.2,31.72,48.2,6.6,11.52,22.0,35.2,31.72,48.2,2,16,1,1.4,1.4,1.4,1.4,23.8,40.3,138.5,141.3,124.8,97.0,8.4,16.5,107.7,32.7,23.8,68.0,23.8,40.3,138.5,141.3,124.8,97.0,8.4,16.5,107.7,32.7,23.8,68.0,7.16
J.Alvarez,NFO,7.53,WOL,3.49,ARS,7.08,BHA,6.28,MUN,4.18,5.71,7.4,8.3,343,100.0,0.0,461358,2,-2,4,-4,2,4,9.3,9.3,9,Julián,True,0,0,69,461358.jpg,Álvarez,25.2,False,0.0,a,13,43,37,2149229,871498,293037,13318,1.2,5.4,449,2,5,2,3,0,0,0,1,0,0,5,153,156.2,231.9,148.0,53.5,5,2.0,1.02,3.02,3.71,19,3,3,1,23,8,5,2,2.0,0.0,2.0,0.0,3.0,0.0,0.4,0.0,0.2,0.6,0.74,0.6,35,14,2,2,4,2,13,2,1.0,0.4,19,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,449.0,90.0,0.0,0.0,5.0,1.0,10.7,30.6,31.24,46.38,29.6,7.4,10.7,30.6,31.24,46.38,29.6,4,14,0,1.2,2.0,1.2,2.0,29.0,44.3,148.8,142.4,152.4,114.8,17.2,21.7,140.4,44.7,31.4,94.6,29.0,44.3,148.8,142.4,152.4,114.8,17.2,21.7,140.4,44.7,31.4,94.6,4.18
Rashford,BUR,5.45,CRY,6.84,BRE,4.61,SHU,6.09,MCI,5.54,5.71,4.2,5.3,396,100.0,0.0,176297,0,0,-1,1,0,3,6.3,5.8,2,Marcus,False,0,0,89,176297.jpg,Rashford,33.2,False,0.0,a,14,1,21,486344,77198,1770426,183461,0.6,2.4,441,1,2,1,10,0,0,0,1,0,0,0,50,88.2,81.3,205.0,37.5,5,1.92,1.18,3.1,8.95,91,33,60,43,5,2,20,16,0.0,0.0,2.0,0.0,3.0,0.0,0.39,0.0,0.24,0.63,1.83,2.04,6,4,28,14,73,31,5,3,1.02,0.2,5,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,441.0,88.0,0.0,0.0,5.0,1.0,7.5,10.0,17.64,16.26,41.0,4.2,7.5,10.0,17.64,16.26,41.0,5,13,1,2.8,0.6,2.8,0.6,13.0,14.8,53.4,52.2,44.0,46.0,10.6,13.5,101.0,11.1,23.0,76.2,13.0,14.8,53.4,52.2,44.0,46.0,10.6,13.5,101.0,11.1,23.0,76.2,5.54
Maddison,ARS,5.57,LIV,5.8,LUT,5.34,FUL,5.8,CRY,5.33,5.57,6.0,6.0,504,100.0,100.0,172780,1,-1,4,-4,0,3,5.5,6.5,1,James,False,0,2023-08-19T23:00:06.143580Z,79,172780.jpg,Maddison,31.1,False,0.0,a,18,6,30,2361939,143649,586466,120356,0.8,3.8,427,2,2,2,4,0,0,0,2,0,0,4,121,188.2,224.3,195.0,60.7,5,1.75,2.02,3.77,6.36,6,1,4,3,9,5,2,1,1.0,0.0,2.0,0.0,2.0,0.0,0.37,0.0,0.43,0.8,1.34,0.84,12,8,20,11,15,8,7,4,1.05,0.42,17,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,427.0,85.0,0.0,0.0,5.0,1.0,12.14,24.2,37.64,44.86,39.0,6.0,12.14,24.2,37.64,44.86,39.0,2,8,0,1.2,1.4,1.2,1.4,25.4,31.0,108.8,107.1,94.4,92.6,14.6,12.9,88.7,28.3,12.2,77.0,25.4,31.0,108.8,107.1,94.4,92.6,14.6,12.9,88.7,28.3,12.2,77.0,5.33
Mbeumo,EVE,4.7,NFO,8.38,MUN,5.5,BUR,4.55,CHE,4.54,5.53,7.0,4.0,108,100.0,100.0,446008,1,-1,4,-4,1,3,4.0,3.5,2,Bryan,True,0,2023-08-06T23:30:05.510200Z,69,446008.jpg,Mbeumo,30.0,False,0.0,a,4,94,35,2336060,279740,377204,48870,0.6,5.1,450,4,0,1,6,0,0,0,0,0,0,4,93,166.2,112.9,174.0,45.3,5,4.1,0.94,5.04,5.97,15,7,28,19,13,7,13,10,1.0,0.0,3.0,0.0,2.0,0.0,0.82,0.0,0.19,1.01,1.19,1.2,34,20,62,32,8,4,8,5,1.0,0.2,15,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,9.06,18.6,33.24,22.58,34.8,7.0,9.06,18.6,33.24,22.58,34.8,3,7,0,1.0,1.0,1.0,1.0,21.6,26.7,95.6,79.8,92.4,74.0,24.0,16.2,120.3,25.6,16.0,96.8,21.6,26.7,95.6,79.8,92.4,74.0,24.0,16.2,120.3,25.6,16.0,96.8,4.54
Sterling,AVL,5.36,FUL,6.29,BUR,4.1,ARS,5.68,BRE,4.93,5.27,5.4,7.7,216,100.0,0.0,103955,0,0,2,-2,1,3,7.7,7.7,2,Raheem,False,0,0,72,103955.jpg,Sterling,15.2,False,0.0,a,7,8,27,1666546,50157,466357,164348,1.1,3.8,440,2,1,2,5,0,0,0,1,0,0,3,85,106.4,147.3,198.0,45.2,5,1.53,1.13,2.66,5.36,61,24,18,14,7,4,14,11,0.0,0.0,4.0,0.0,0.0,0.0,0.31,0.0,0.23,0.54,1.1,1.02,27,15,6,3,21,13,24,9,1.02,0.41,3,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,440.0,88.0,0.0,0.0,5.0,1.0,9.04,17.0,21.28,29.46,39.6,5.4,9.04,17.0,21.28,29.46,39.6,3,4,1,1.6,1.2,1.6,1.2,20.0,30.7,96.4,96.5,114.6,73.2,17.0,17.3,110.1,44.0,19.6,87.8,20.0,30.7,96.4,96.5,114.6,73.2,17.0,17.3,110.1,44.0,19.6,87.8,4.93
Adrián,WHU,5.57,TOT,5.58,BHA,4.03,EVE,5.61,NFO,5.04,5.17,0.0,0.0,289,100.0,0.0,60706,0,0,0,0,0,1,0.5,0.5,0,Adrián,False,0,0,40,60706.jpg,San Miguel del Castillo,0.3,False,0.0,a,11,14,0,3874,272,7087,748,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,417,34,397,16,364,12,423,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603,40,392,34,421,34,264,39,0.0,0.0,20,1,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,1,1.4,1.4,1.4,1.4,23.8,40.3,138.5,141.3,124.8,97.0,8.4,16.5,107.7,32.7,23.8,68.0,23.8,40.3,138.5,141.3,124.8,97.0,8.4,16.5,107.7,32.7,23.8,68.0,5.04
Kelleher,WHU,5.57,TOT,5.58,BHA,4.03,EVE,5.61,NFO,5.04,5.17,0.0,0.0,301,100.0,0.0,200720,0,0,0,0,0,1,0.5,0.5,0,Caoimhin,False,0,0,40,200720.jpg,Kelleher,0.3,False,0.0,a,11,14,0,2015,156,6416,617,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,446,49,428,32,395,28,452,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,56,420,48,450,49,280,42,0.0,0.0,20,1,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,1,1.4,1.4,1.4,1.4,23.8,40.3,138.5,141.3,124.8,97.0,8.4,16.5,107.7,32.7,23.8,68.0,23.8,40.3,138.5,141.3,124.8,97.0,8.4,16.5,107.7,32.7,23.8,68.0,5.04
