id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,0.0,80201,-1,1,-3,3,0,1,0.5,0.5,0,Bernd,0.0,False,0,0,47,80201.jpg,1.3,Leno,1.2,False,0.0,a,1,3,4,54350,1869,147876,9223,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,172,20,545,55,528,52,287,20,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,4.0,3.0,3.0,0.43,1.0,90.0,90.0,0.0,4.0,1.0,0.2,2.63,16.0,26.33,0.0,0.0,1.0,4.3,20.0,43.0,0.0,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
2,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.9,False,0.0,u,1,3,0,19017,0,54445,3881,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,419,37,405,18,363,14,425,37,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
3,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,0.0,u,1,3,0,914,0,19711,234,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,607,248,606,248,605,248,607,248,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
4,100.0,100.0,54694,0,0,-1,1,0,4,4.2,4.2,2,Pierre-Emerick,3.7,False,0,2021-08-13T14:30:14.477664Z,99,54694.jpg,3.7,Aubameyang,2.5,False,0.0,a,1,3,22,240887,35352,275764,19388,0.4,2.2,Aubameyang,428,2,0,3,5,0,0,0,0,0,0,4,74,86.8,68.7,253.0,40.7,148,15,116,19,12,6,40,11,0.0,0.0,0.0,0.0,1.0,0.0,4,0,1,71.0,1.0,1.0,6.0,5.0,0.83,5.0,399.0,80.0,0.0,0.0,5.0,1.0,6.78,12.33,14.47,11.45,42.17,4.2,7.64,13.8,16.36,13.48,46.8,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
5,100.0,0.0,58822,0,0,-2,2,0,2,0.5,0.5,0,Cédric,0.0,False,0,0,43,58822.jpg,0.3,Soares,0.2,False,0.0,a,1,3,1,9762,292,18730,962,0.0,0.2,Cédric,188,0,0,0,7,0,0,0,1,0,0,0,21,30.8,36.1,1.0,6.8,292,113,181,46,339,118,304,105,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,5.0,3.0,2.0,0.29,2.0,98.0,49.0,0.0,4.0,1.0,0.2,2.27,7.0,10.27,12.03,0.33,0.0,1.5,3.0,6.9,7.65,0.5,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
6,100.0,100.0,59966,0,0,-2,2,0,4,0.8,0.8,1,Alexandre,0.3,False,0,2021-08-13T14:30:14.582063Z,83,59966.jpg,1.0,Lacazette,1.0,False,0.0,a,1,3,2,22442,1471,146915,2825,0.0,0.2,Lacazette,49,0,0,0,1,0,0,0,0,0,0,0,2,1.8,2.7,0.0,0.4,391,51,328,46,612,85,395,52,0.0,0.0,5.0,0.0,2.0,0.0,4,0,1,18.0,2.0,5.0,2.0,0.0,0.0,2.0,49.0,24.0,0.0,5.0,0.0,0.0,0.2,1.0,0.9,1.35,0.0,1.0,0.2,1.0,0.9,1.35,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
7,0.0,0.0,84450,0,0,-1,1,0,3,0.0,0.0,0,Granit,0.7,False,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,84450.jpg,1.0,Xhaka,0.3,False,0.0,i,1,3,4,16401,74,72509,2798,0.1,0.8,Xhaka,295,0,0,0,10,0,0,0,0,1,0,0,35,42.2,53.2,9.0,10.4,271,106,142,85,285,153,253,117,0.0,0.0,4.0,0.0,0.0,0.0,4,0,1,0.0,3.0,1.0,4.0,3.0,0.75,2.0,115.0,58.0,3.0,1.0,1.0,0.5,2.6,8.75,10.55,13.3,2.25,0.0,0.55,5.0,4.5,1.25,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
8,100.0,0.0,92371,0,0,-2,2,0,2,0.5,0.5,0,Pablo,0.0,False,0,0,43,92371.jpg,0.5,Marí,0.1,False,0.0,a,1,3,1,4717,104,11185,534,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,232,94,288,92,269,80,284,97,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,5.0,2.0,2.0,0.29,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.95,17.5,27.7,6.15,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
9,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.3,False,0.0,u,1,3,0,3737,0,66820,1135,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,554,200,548,200,533,197,557,200,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
10,100.0,0.0,101184,0,0,-2,2,0,2,0.5,0.5,0,Calum,0.0,False,0,0,43,101184.jpg,0.5,Chambers,0.2,False,0.0,a,1,3,1,7789,305,24656,1186,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,262,105,258,78,266,78,292,101,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,5.0,2.0,2.0,0.29,1.0,90.0,90.0,0.0,4.0,1.0,0.2,3.75,13.5,22.7,8.6,6.0,0.0,3.3,13.0,32.2,0.4,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
11,100.0,100.0,111457,0,0,-2,2,0,2,0.5,0.5,0,Sead,0.0,False,0,2021-09-09T11:30:14.107791Z,43,111457.jpg,-1.0,Kolasinac,0.1,False,0.0,a,1,3,-1,2628,176,8034,389,0.0,-0.2,Kolasinac,90,0,0,0,5,0,0,0,1,0,0,0,3,4.0,0.0,0.0,0.4,371,134,438,171,399,153,391,135,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,1.0,5.0,1.0,1.0,0.17,1.0,90.0,90.0,1.0,3.0,1.0,0.25,0.4,3.0,4.0,0.0,0.0,-1.0,0.4,3.0,4.0,0.0,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
12,100.0,100.0,153256,0,0,0,0,0,3,0.5,0.5,0,Mohamed Naser,0.0,False,0,2021-09-03T11:30:15.140806Z,45,153256.jpg,1.0,El Sayed Elneny,0.4,False,0.0,a,1,3,1,16962,1169,45690,2149,0.0,0.2,Elneny,45,0,0,0,2,0,0,0,0,0,0,0,2,3.4,0.3,0.0,0.4,376,171,372,181,459,179,392,180,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0.0,2.0,5.0,1.0,0.0,0.0,1.0,45.0,45.0,2.0,3.0,0.0,0.0,0.4,2.0,3.4,0.3,0.0,1.0,0.4,2.0,3.4,0.3,0.0,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
13,100.0,0.0,154043,0,0,-2,2,0,3,1.5,1.5,1,Ainsley,1.0,False,0,0,53,154043.jpg,1.4,Maitland-Niles,0.1,False,0.0,a,1,3,7,1712,179,5278,293,0.2,1.3,Maitland-Niles,119,0,0,1,1,0,0,0,0,0,0,0,21,20.6,27.9,8.0,5.7,311,132,217,126,296,158,317,144,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,1.0,0.0,6.0,5.0,1.0,0.14,5.0,119.0,24.0,0.0,4.0,1.0,0.2,1.14,4.2,4.12,5.58,1.6,1.4,1.14,4.2,4.12,5.58,1.6,2,7,1,1.1,1.6,1.6,1.6,24.3,34.3,116.3,86.1,139.6,88.9,21.1,17.5,106.3,40.5,28.0,99.1,25.0,36.4,130.5,82.5,150.6,96.2,12.0,16.7,104.6,37.6,24.8,77.6
